id,sd,note,group_name,year,trait,subcategory,mr,author,build,category,consortium,pmid,nsnp,population,sex,ontology,unit,priority,sample_size,ncase,ncontrol
prot-a-2508,,,public,2018.0,Retinoid-binding protein 7,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ukb-a-490,,,public,2017.0,Medication for cholesterol  blood pressure or diabetes: Blood pressure medication,,1,Neale,HG19/GRCh37,,Neale Lab,,10894596,European,Males and Females,,SD,1,154702.0,38548.0,116154.0
ukb-a-460,,,public,2017.0,Vitamin and mineral supplements: Vitamin B,,1,Neale,HG19/GRCh37,,Neale Lab,,10894596,European,Males and Females,,SD,1,335591.0,13498.0,322093.0
ebi-a-GCST003659,,,public,2016.0,Modified Stumvoll Insulin Sensitivity Index (BMI interaction),,1,Walford GA,HG19/GRCh37,,,27416945.0,2418517,European,,,,0,16753.0,,
ukb-b-10409,,41204#R101: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,Diagnoses - secondary ICD10: R10.1 Pain localised to upper abdomen,,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,463010.0,1543.0,461467.0
ukb-b-5536,,20084#483: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,Vitamin and/or mineral supplement use: Magnesium,,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,64949.0,1043.0,63906.0
prot-a-1929,,,public,2018.0,Thrombopoietin Receptor,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ukb-b-3828,,20087#173: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,Types of spread used on bread/crackers: Normal fat polyunsaturated margarine on bread/crackers,,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,64949.0,2337.0,62612.0
ubm-a-2882,,,public,2018.0,a2009s rh G precuneus area,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,8411.0,,
ubm-a-1172,,,public,2018.0,NET100 0016,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7916.0,,
ubm-a-723,,,public,2018.0,IDP dMRI ProbtrackX L1 ilf l,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7532.0,,
ukb-b-17532,,41204#E149: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,Diagnoses - secondary ICD10: E14.9 Without complications,,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,463010.0,1305.0,461705.0
ukb-b-15766,,20004#1362: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,Operation code: sterilisation,,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,462933.0,19898.0,443035.0
ubm-a-150,,,public,2018.0,IDP T1 FAST ROIs L cerebellum VIIb,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,8427.0,,
ukb-b-5172,,41200#Q221: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,Operative procedures - main OPCS: Q22.1 Bilateral salpingoophorectomy,,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,463010.0,1001.0,462009.0
prot-a-2224,,,public,2018.0,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ukb-b-19398,,41245#1370: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,Main speciality of consultant (recoded): Geriatric medicine,,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,461173.0,8407.0,452766.0
ubm-a-2585,,,public,2018.0,NET100 1429,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7916.0,,
prot-a-3167,,,public,2018.0,Netrin receptor UNC5B,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ubm-a-2609,,,public,2018.0,NET100 1453,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7916.0,,
prot-a-634,,,public,2018.0,COMM domain-containing protein 7,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ubm-a-425,,,public,2018.0,IDP dMRI TBSS L2 Cingulum hippocampus L,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7532.0,,
ubm-a-157,,,public,2018.0,IDP T1 FAST ROIs V cerebellum VIIIb,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,8427.0,,
ieu-a-295,,,public,2015.0,Inflammatory bowel disease,Autoimmune / inflammatory,1,Liu,HG19/GRCh37,Disease,IIBDGC,26192919.0,157116,South Asian,Males and Females,,log odds,1,2413.0,1423.0,990.0
prot-a-3018,,,public,2018.0,Transmembrane protein 9,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
prot-a-2531,,,public,2018.0,Regulatory factor X-associated protein,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ubm-a-1837,,,public,2018.0,NET100 0681,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7916.0,,
ukb-d-6020_33,,,public,2018.0,Completion status of test: Heart rate reached safety level,,1,Neale lab,HG19/GRCh37,Binary,,,11106901,European,Males and Females,,,0,54007.0,2923.0,51084.0
ubm-a-808,,,public,2018.0,IDP dMRI ProbtrackX ICVF ml r,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7532.0,,
prot-a-639,,,public,2018.0,Cytochrome c oxidase subunit 6C,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
met-a-318,0.2082127696,,public,2014.0,Allantoin,Nucleotide,1,Shin,HG19/GRCh37,Metabolites,,24816252.0,2542981,European,Males and Females,,log10 units,1,5705.0,,
ukb-b-12332,,41249#2002: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,Methods of admission to hospital (recoded): Emergency admission: GP,,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,462517.0,38496.0,424021.0
met-a-743,0.4624067798,,public,2014.0,Tryptophan betaine,Amino acid,1,Shin,HG19/GRCh37,Metabolites,,24816252.0,2545376,European,Males and Females,,log10 units,1,7439.0,,
ukb-d-D22,,,public,2018.0,Diagnoses - main ICD10: D22 Melanocytic naevi,,1,Neale lab,HG19/GRCh37,Binary,,,11466746,European,Males and Females,,,0,361194.0,3501.0,357693.0
prot-a-46,,,public,2018.0,Alcohol dehydrogenase 1B,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ukb-a-126,,,public,2017.0,Treatment/medication code: lansoprazole,,1,Neale,HG19/GRCh37,,Neale Lab,,10894596,European,Males and Females,,SD,1,337159.0,12071.0,325088.0
ebi-a-GCST006096,,,public,2018.0,Age spots,,1,Endo C,HG19/GRCh37,,,29895819.0,559843,East Asian,,,logOR,0,11253.0,3815.0,7438.0
ubm-a-1662,,,public,2018.0,NET100 0506,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7916.0,,
ukb-a-9,,,public,2017.0,Sleep duration,,1,Neale,HG19/GRCh37,,Neale Lab,,10894596,European,Males and Females,,SD,1,335410.0,,
prot-a-3177,,,public,2018.0,U6 snRNA phosphodiesterase,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ubm-a-2615,,,public,2018.0,NET100 1459,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7916.0,,
prot-a-3082,,,public,2018.0,Tumor protein 63,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ukb-b-18279,,41202#M511: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,Diagnoses - main ICD10: M51.1 Lumbar and other intervertebral disk disorders with radiculopathy,,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,463010.0,2214.0,460796.0
ukb-d-20499,,,public,2018.0,Ever sought or received professional help for mental distress,,1,Neale lab,HG19/GRCh37,Binary,,,13571561,European,Males and Females,,,0,117677.0,46020.0,71657.0
ubm-a-2667,,,public,2018.0,volume Left-Hippocampus,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,8411.0,,
ukb-b-15606,,41202#J189: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,"Diagnoses - main ICD10: J18.9 Pneumonia, unspecified",,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,463010.0,1611.0,461399.0
prot-a-1154,,,public,2018.0,"Alpha-(1,6)-fucosyltransferase",Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ubm-a-805,,,public,2018.0,IDP dMRI ProbtrackX ICVF ilf r,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7532.0,,
prot-a-2864,,,public,2018.0,AMSH-like protease,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ubm-a-2890,,,public,2018.0,a2009s rh G temporal middle area,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,8411.0,,
ubm-a-298,,,public,2018.0,IDP dMRI TBSS MO Corticospinal tract R,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7532.0,,
ukb-d-CARDIAC_ARRHYTM,,,public,2018.0,"Cardiac arrhytmias, COPD co-morbidities",,1,Neale lab,HG19/GRCh37,Binary,,,13042359,European,Males and Females,,,0,361194.0,8801.0,352393.0
ubm-a-2978,,,public,2018.0,a2009s lh G occipital sup thickness,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,8411.0,,
ukb-b-5164,,41204#T810: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,"Diagnoses - secondary ICD10: T81.0 Haemorrhage and haematoma complicating a procedure, not elsewhere classified",,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,463010.0,2424.0,460586.0
prot-b-75,,,public,2018.0,"mucin 16, cell surface associated",Protein,1,Folkersen L,HG19/GRCh37,Immune system,,28369058.0,5270646,European,Males and Females,,,0,3394.0,,
ubm-a-2703,,,public,2018.0,volume SubCortGrayVol,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,8411.0,,
ukb-a-313,,,public,2017.0,Light smokers  at least 100 smokes in lifetime,,1,Neale,HG19/GRCh37,,Neale Lab,,10894596,European,Males and Females,,SD,1,90517.0,41027.0,49490.0
ukb-b-277,,20084#474: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,Vitamin and/or mineral supplement use: Evening primrose,,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,64949.0,2960.0,61989.0
ubm-a-1186,,,public,2018.0,NET100 0030,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7916.0,,
met-a-751,0.1081924027,,public,2014.0,Palmitoyl sphingomyelin,Lipid,1,Shin,HG19/GRCh37,Metabolites,,24816252.0,2545552,European,Males and Females,,log10 units,1,7814.0,,
ubm-a-1304,,,public,2018.0,NET100 0148,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7916.0,,
met-a-348,0.3411359353,,public,2014.0,Ascorbate (Vitamin C),Cofactors and vitamins,1,Shin,HG19/GRCh37,Metabolites,,24816252.0,2545101,European,Males and Females,,log10 units,1,2085.0,,
ukb-b-11158,,111: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,Aide-memoire completed,,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,462933.0,370230.0,92703.0
ubm-a-1266,,,public,2018.0,NET100 0110,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7916.0,,
ukb-b-19657,,3063: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,Forced expiratory volume in 1-second (FEV1),,1,Ben Elsworth,HG19/GRCh37,Continuous,MRC-IEU,,9851867,European,Males and Females,,SD,1,421986.0,,
prot-a-1301,,,public,2018.0,Granzyme K,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
prot-a-2959,,,public,2018.0,Transferrin receptor protein 1,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ukb-b-2134,,1249: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,Past tobacco smoking,,1,Ben Elsworth,HG19/GRCh37,Categorical Ordered,MRC-IEU,,9851867,European,Males and Females,,SD,1,424960.0,,
ubm-a-1353,,,public,2018.0,NET100 0197,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7916.0,,
prot-a-259,,,public,2018.0,Bone morphogenetic protein receptor type-1A,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ubm-a-2506,,,public,2018.0,NET100 1350,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7916.0,,
prot-a-2924,,,public,2018.0,Tumor-associated calcium signal transducer 2,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ukb-b-19255,,6151#6: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,Fractured bone site(s): Arm,,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,460340.0,4714.0,455626.0
ukb-d-30250_irnt,,,public,2018.0,Reticulocyte count,,1,Neale lab,HG19/GRCh37,Continuous,,,13586218,European,Males and Females,,,0,344729.0,,
ukb-d-22617_2313,,,public,2018.0,"Job SOC coding: Education officers, school inspectors",,1,Neale lab,HG19/GRCh37,Binary,,,9422840,European,Males and Females,,,0,91149.0,1080.0,90069.0
prot-a-335,,,public,2018.0,Voltage-dependent calcium channel subunit alpha-2/delta-3,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ukb-b-10212,,41246#1810: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,Treatment speciality of consultant (recoded): Neurology,,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,444321.0,5524.0,438797.0
prot-a-2419,,,public,2018.0,26S proteasome non-ATPase regulatory subunit 7,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
prot-a-2185,,,public,2018.0,Alpha-parvin,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
prot-a-235,,,public,2018.0,B-cell lymphoma/leukemia 10,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ukb-b-13187,,6156#14: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,Manic/hyper symptoms: I was more creative or had more ideas than usual,,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,31317.0,3745.0,27572.0
ukb-d-5843_3,,,public,2018.0,Which eye(s) affected by myopia (short sight): Both eyes,,1,Neale lab,HG19/GRCh37,Binary,,,13531563,European,Males and Females,,,0,29317.0,26184.0,3133.0
ubm-a-1378,,,public,2018.0,NET100 0222,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7916.0,,
prot-a-165,,,public,2018.0,Armadillo repeat-containing protein 5,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
prot-a-1954,,,public,2018.0,Methionine-R-sulfoxide reductase B3,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
prot-a-433,,,public,2018.0,CMRF35-like molecule 6,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ukb-b-18895,,41230#5G6: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,PCT where patients GP was registered: BLACKWATER VALLEY AND HART PCT,,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,463010.0,1509.0,461501.0
ubm-a-1817,,,public,2018.0,NET100 0661,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7916.0,,
prot-a-2361,,,public,2018.0,Prolargin,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
prot-a-363,,,public,2018.0,Caspase-2,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ubm-a-320,,,public,2018.0,IDP dMRI TBSS MO Posterior thalamic radiation R,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7532.0,,
ukb-b-6528,,41204#D259: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,"Diagnoses - secondary ICD10: D25.9 Leiomyoma of uterus, unspecified",,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,463010.0,3024.0,459986.0
prot-a-2591,,,public,2018.0,"Ubiquitin+1, truncated mutation for UbB",Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
prot-a-1014,,,public,2018.0,"Fatty acid-binding protein, epidermal",Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
prot-a-1116,,,public,2018.0,Peptidyl-prolyl cis-trans isomerase FKBP7,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
ukb-d-22601_42153302,,,public,2018.0,Job coding: all other personal assistants and secretaries,,1,Neale lab,HG19/GRCh37,Binary,,,12158385,European,Males and Females,,,0,89866.0,5344.0,84522.0
ukb-d-K11_OTHILEUS,,,public,2018.0,"Other or unspecified ileus, impaction or obstruction",,1,Neale lab,HG19/GRCh37,Binary,,,9791634,European,Males and Females,,,0,361194.0,1350.0,359844.0
ukb-d-4979,,,public,2018.0,FI5 : family relationship calculation,,1,Neale lab,HG19/GRCh37,Binary,,,13567322,European,Males and Females,,,0,113356.0,55922.0,57434.0
ukb-b-1553,,6160#4: Output from GWAS pipeline using Phesant derived variables from UKBiobank,public,2018.0,Leisure/social activities: Adult education class,,1,Ben Elsworth,HG19/GRCh37,Binary,MRC-IEU,,9851867,European,Males and Females,,SD,1,461369.0,33398.0,427971.0
ubm-a-803,,,public,2018.0,IDP dMRI ProbtrackX ICVF ifo r,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7532.0,,
ukb-d-22601_24113277,,,public,2018.0,"Job coding: solicitor, lawyer, barrister, judge, coroner, articled clerk, attorney, advocate, stipendiary magistrate, fiscal/crown prosecutor, sheriff (scottish courts), legal services recorder",,1,Neale lab,HG19/GRCh37,Binary,,,9408951,European,Males and Females,,,0,89866.0,1071.0,88795.0
ubm-a-1746,,,public,2018.0,NET100 0590,Psychiatric / neurological,1,Elliott LT,HG19/GRCh37,Continuous,,30305740.0,11734354,European,Males,,,0,7916.0,,
met-a-555,0.463267202,,public,2014.0,X-11858,Unknown metabolite,1,Shin,HG19/GRCh37,Metabolites,,24816252.0,2544861,European,Males and Females,,log10 units,1,3427.0,,
prot-a-1908,,,public,2018.0,Membrane metallo-endopeptidase-like 1,Protein,1,Sun BB,HG19/GRCh37,Immune system,,29875488.0,10534735,European,Males and Females,,,0,3301.0,,
